"em","sector","year","proxy","proxy_backup"
"NOx","Forest Burning",2052,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2053,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2054,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2055,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2056,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2057,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2058,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2059,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2060,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2061,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2062,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2063,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2064,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2065,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2066,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2067,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2068,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2069,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2070,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2071,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2072,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2073,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2074,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2075,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2076,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2077,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2078,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2079,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2080,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2081,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2082,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2083,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2084,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2085,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2086,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2087,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2088,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2089,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2090,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2091,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2092,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2093,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2094,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2095,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2096,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2097,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2098,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2099,"NOx_2015_FRTB","population_2015"
"NOx","Forest Burning",2100,"NOx_2015_FRTB","population_2015"
"NOx","Grassland Burning",2015,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2016,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2017,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2018,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2019,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2020,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2021,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2022,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2023,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2024,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2025,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2026,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2027,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2028,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2029,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2030,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2031,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2032,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2033,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2034,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2035,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2036,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2037,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2038,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2039,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2040,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2041,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2042,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2043,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2044,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2045,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2046,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2047,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2048,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2049,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2050,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2051,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2052,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2053,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2054,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2055,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2056,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2057,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2058,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2059,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2060,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2061,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2062,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2063,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2064,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2065,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2066,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2067,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2068,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2069,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2070,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2071,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2072,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2073,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2074,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2075,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2076,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2077,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2078,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2079,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2080,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2081,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2082,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2083,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2084,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2085,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2086,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2087,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2088,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2089,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2090,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2091,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2092,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2093,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2094,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2095,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2096,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2097,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2098,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2099,"NOx_2015_GRSB","population_2015"
"NOx","Grassland Burning",2100,"NOx_2015_GRSB","population_2015"
"NOx","Peat Burning",2015,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2016,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2017,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2018,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2019,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2020,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2021,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2022,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2023,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2024,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2025,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2026,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2027,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2028,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2029,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2030,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2031,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2032,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2033,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2034,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2035,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2036,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2037,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2038,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2039,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2040,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2041,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2042,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2043,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2044,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2045,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2046,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2047,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2048,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2049,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2050,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2051,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2052,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2053,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2054,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2055,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2056,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2057,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2058,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2059,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2060,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2061,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2062,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2063,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2064,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2065,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2066,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2067,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2068,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2069,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2070,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2071,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2072,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2073,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2074,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2075,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2076,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2077,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2078,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2079,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2080,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2081,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2082,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2083,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2084,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2085,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2086,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2087,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2088,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2089,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2090,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2091,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2092,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2093,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2094,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2095,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2096,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2097,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2098,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2099,"NOx_2015_PEAT","population_2015"
"NOx","Peat Burning",2100,"NOx_2015_PEAT","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2015,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2016,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2017,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2018,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2019,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2020,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2021,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2022,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2023,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2024,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2025,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2026,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2027,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2028,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2029,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2030,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2031,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2032,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2033,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2034,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2035,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2036,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2037,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2038,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2039,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2040,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2041,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2042,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2043,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2044,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2045,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2046,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2047,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2048,"NOx_2015_RCORC","population_2015"
"NOx","Residential Commercial Other - Residential Commercial",2049,"NOx_2015_RCORC","population_2015"
